smiles,set,dim1,dim2
CCCCCCC1(CCCCCC)c2cc(-c3nc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(N6c7ccccc7Oc7ccccc76)ccc4-5)nc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(N6c7ccccc7Oc7ccccc76)ccc4-5)n3)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc21,chromophore,29.460878,-17.991142
CCCCCCC1(CCCCCC)c2cc(-c3nc4cc5c(cc4nc3-c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c6ccccc6)c6ccccc6)ccc3-4)C(CCCCCC)(CCCCCC)c3cc(-c4ccc(/C=C(\C#N)C(=O)O)cc4)ccc3-5)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,chromophore,94.74458,14.796426
CCCCCCC1(CCCCCC)c2cc(/C=C(\C#N)c3ccc(-c4ccc(/C=C(/C#N)C(=O)O)s4)s3)ccc2-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc21,chromophore,90.91088,21.016033
CCCCCCC1(CCCCCC)c2cc(/C=C/c3ccc(N(c4ccc(-c5ccc(OCCCC)cc5OCCCC)cc4)c4ccc(-c5ccc(OCCCC)cc5OCCCC)cc4)cc3)sc2-c2sc(/C=C(\C#N)C(=O)O)cc21,chromophore,86.04865,-5.8766193
CCCCCCC1(CCCCCC)c2ccc(N(c3ccccc3)c3ccccc3)cc2-c2c1c1c(c3c2C(CCCCCC)(CCCCCC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CCCCCC)(CCCCCC)c2ccc(C=C(C#N)C(=O)O)cc2-1,chromophore,94.896614,14.736556
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)cc21,chromophore,30.066061,-17.971363
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc4c(c3)-c3cc(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)ccc3S4(=O)=O)cc21,chromophore,30.476635,-17.927788
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)ccc3-4)cc21,chromophore,30.483564,-17.924814
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(C=C(C#N)C(=O)O)o4)cc3)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)cc21,chromophore,94.53053,14.694214
CCCCCCC1(CCCCCC)c2ccsc2-c2sc(-c3cc4c(s3)-c3sc(/C=C(/C#N)C(=O)O)cc3C4(CCCCCC)CCCCCC)cc21,chromophore,89.74294,15.395176
CCCCCCC1=C2C(C)=C(c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)n4CC)cc3)C(C)=[N+]2[B-](F)(F)n2c(C)c(C=C(C#N)C(=O)O)c(C)c21,chromophore,79.07103,4.1817217
CCCCCCC1=C2C(C)=C(c3ccc(-c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)n4CC)s3)C(C)=[N+]2[B-](F)(F)n2c(C)c(C=C(C#N)C(=O)O)c(C)c21,chromophore,79.08378,4.1366115
CCCCCCC1=CC(C=O)(/C=C(\C#N)C(=O)O)SC1=c1cc(CCCCCC)c(=C2C=C(CCCCCC)C(c3cc4ccc(N(c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5ccc6c(c5)C(C)(C)c5ccccc5-6)cc4s3)S2)s1,chromophore,94.15616,13.476363
CCCCCCC1CC(C)(CCCCCC)N(C)c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc21,chromophore,88.498085,17.712732
CCCCCCCC(CCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCCC)CCCCCCC)C5=O,chromophore,29.066607,14.763225
CCCCCCCCC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(CC)CC)ccc1-2,chromophore,14.702172,31.897654
CCCCCCCCC(=O)c1ccc2cc3cc(N(C)C)ccc3cc2c1,chromophore,13.667074,30.574907
CCCCCCCCC(CCCCCC)Cn1c2c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3sc2c2sc3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc3c21,chromophore,85.27933,17.235939
CCCCCCCCC(CCCCCC)Cn1c2c3ccccc3sc2c2sc3cc(-c4ccc(/C=C(\C#N)C(=O)O)s4)ccc3c21,chromophore,85.10305,17.236069
CCCCCCCCC(CCCCCC)Cn1c2cc(-c3ccc(-c4ccc(C(=O)O)cc4)c4nsnc34)c3cccc4c5cccc6c(N(c7ccc(OCCCCCC)cc7)c7ccc(OCCCCCC)cc7)cc1c(c65)c2c34,chromophore,40.121445,-3.0854065
CCCCCCCCC(CCCCCC)Cn1c2cc(C#Cc3ccc(C#Cc4ccc(C(=O)O)cc4)c4nsnc34)c3cccc4c5cccc6c(N(c7ccc(OCCCCC)cc7)c7ccc(OCCCCCC)cc7)cc1c(c65)c2c34,chromophore,40.27914,-3.7092507
CCCCCCCCC1(C=C2C(=O)NC(=O)NC2=O)C=CC(NC(=C2C(=O)NC(=O)NC2=O)c2ccccc2)=CC1,chromophore,11.888725,35.198742
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C#N)cc3)ccc2-c2ccc(-c3ccc(C#N)cc3)cc21,chromophore,32.678654,-17.237135
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(=O)OC)cc3)ccc2-c2ccc(-c3ccc(C(=O)OC)cc3)cc21,chromophore,30.145784,-17.350628
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)cc3)cc21,chromophore,94.14753,22.18956
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)ccc2-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc21,chromophore,94.127335,22.190752
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccccc3)ccc2-c2ccc(-c3ccccc3)cc21,chromophore,30.419096,-17.982176
CCCCCCCCC1(CCCCCCCC)c2cc(/C=C(/C#N)C(=O)O)sc2-c2sc(-c3ccc(-c4ccc5c(c4)[C@H]4CCC[C@H]4N5c4ccc(C)cc4)c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)nc34)cc21,chromophore,74.00887,47.17422
CCCCCCCCC1(CCCCCCCC)c2cc(C#CC#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=C(C#N)C(=O)O)cc21,chromophore,94.936874,14.729049
CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C#Cc3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(C=C(C#N)C(=O)O)ccc3-4)cc21,chromophore,94.9452,14.736487
CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=O)cc21,chromophore,25.728363,32.07096
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,chromophore,25.852386,31.951519
CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc45)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(-c2ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc24)sc1-3,chromophore,34.00162,12.779216
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3nnc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)o3)cc21,chromophore,32.233032,-41.8054
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3nnc(-c4cccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)c4)o3)cc21,chromophore,32.23878,-41.80683
CCCCCCCCC1(CCCCCCCC)c2ccsc2-c2sc(-c3ccc(-c4cc5c(s4)-c4sc(/C=C(\C#N)C(=O)O)cc4C5(C)C)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc21,chromophore,91.02769,17.117496
CCCCCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,chromophore,17.235783,71.47751
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5c4OCCO5)s3)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)s1,chromophore,94.66017,7.4660625
CCCCCCCCCCC1(CCCCCCCC)C(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)=[N+](CCCCCC)c2ccc(C(=O)O)cc21,chromophore,26.259203,33.55154
CCCCCCCCCCCCC#CC#CCCCCCCCCCNC(=O)c1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C(=O)NCCCCCCCCCC#CC#CCCCCCCCCCCCC)cc3)=c3/cc/c4[n]3[Zn][n]3c2ccc3/C(c2ccc(C(=O)O)cc2)=C2/C=CC(=N2)/C=4c2ccc(C(=O)NCCCCCCCCCC#CC#CCCCCCCCCCCCC)cc2)cc1,chromophore,44.01962,64.77543
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C/c3nc4ccccc4s3)c3cccc4c5cccc6c(/C=C/C=C/c7nc8ccccc8s7)cc1c(c65)c2c34,chromophore,31.93283,4.1921206
CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(/C=C(\C#N)C(=O)O)sc2-c2sc(-c3sc(-c4ccc(N(c5ccc(-c6ccc(OCCCCCC)cc6OCCCCCC)cc5)c5ccc(-c6ccc(OCCCCCC)cc6OCCCCCC)cc5)cc4)c4c3OCCO4)cc21,chromophore,86.57287,-5.431451
CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(/C=C(\C#N)C(=O)O)sc2-c2sc(-c3sc(-c4sc(-c5ccc(N(c6ccc(-c7ccc(OCCCCCC)cc7OCCCCCC)cc6)c6ccc(-c7ccc(OCCCCCC)cc7OCCCCCC)cc6)cc5)c5c4OCCO5)c4c3OCCO4)cc21,chromophore,86.57513,-5.430991
CCCCCCCCCCCCCCCCCCN1\C(=C/C=C/C=C2\SC(=S)N(CC(=O)O)C2=O)Sc2ccccc21,chromophore,33.806854,47.780235
CCCCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OCCCCCCCCCCCCCCCCCC)cn3[B-](F)(F)[N+]2=C1,chromophore,-5.941746,-80.384254
CCCCCCCCCCCCCCCCCCOc1ccc([B-]23NC(c4ccccc4)=Nc4cccc([n+]42)N=C(c2ccccc2)N3)cc1,chromophore,35.82003,3.3443682
CCCCCCCCCCCCCCCCN(C)c1ccc(/C=C/c2cc[n+](CCCS(=O)(=O)[O-])cc2)cc1,chromophore,21.73995,27.962418
CCCCCCCCCCCCCCCCOc1cc(C#Cc2ccc3ccccc3c2)c(OCCCCCCCCCCCCCCCC)cc1C#Cc1ccc(C=C(C#N)C#N)cc1,chromophore,48.872913,10.441359
CCCCCCCCCCCCCCCc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(C=C(C#N)C(=O)O)s4)c(CCCCCCCCCCCCCCC)c3sc21,chromophore,92.39765,7.2884374
CCCCCCCCCCCCCCCc1c(C=C(C#N)C(=O)O)sc2c1sc1c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(CCCCCCCCCCCCCCC)c3sc21,chromophore,89.900276,7.4723215
CCCCCCCCCCCCCCn1c(-c2cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCCCC)cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCCCC)c2)nc2ccc(C)cc21,chromophore,30.888733,6.980613
CCCCCCCCCCCCCN1/C(=C\C2=C([O-])C(=Cc3cc(C(C)(C)C)[o+]c(C(C)(C)C)c3)C2=O)C(C)(C)c2cc(C(=O)O)ccc21,chromophore,20.204975,41.6599
CCCCCCCCCCCCCOc1ccc(N(c2ccc3c(c2)C(CCCC)(CCCC)c2cc(/C=C(\C#N)C(=O)O)ccc2-3)c2ccc3c(c2)C(CCCC)(CCCC)c2cc(/C=C(\C#N)C(=O)O)ccc2-3)cc1,chromophore,84.15232,-5.1381474
CCCCCCCCCCCCN(CCCCCCCCCCCC)c1ccc2c(c1)oc(=O)c1c(=O)oc3ccccc3c12,chromophore,26.749136,2.4548264
CCCCCCCCCCCCN1/C(=C/C2=C([O-])C(=C\C3=[N+](CC)c4ccccc4C3(C)C)/C2=O)C(C)(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,chromophore,87.97173,20.51192
CCCCCCCCCCCCN1/C(=C\C2=C([O-])C(=C/C3=[N+](CC)c4ccccc4C3(C)C)/C2=O)C(C)(C)c2cc(-c3ccc(/C=C(/C#N)C(=O)O)s3)ccc21,chromophore,87.97333,20.511831
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(C#N)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(C#N)cc4)c(OC)cc23)C1=O,chromophore,30.021912,17.732233
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(F)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(F)cc4)c(OC)cc23)C1=O,chromophore,30.136833,17.622337
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(N(C)C)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(N(C)C)cc4)c(OC)cc23)C1=O,chromophore,30.053272,17.768606
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(OC)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(OC)cc4)c(OC)cc23)C1=O,chromophore,30.132235,17.614155
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccccc5)c(OC)cc4c3c3c2ccc2cc(-c4ccccc4)c(OC)cc23)C1=O,chromophore,30.382181,17.456156
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5cccs5)c(OC)cc4c3c3c2ccc2cc(-c4cccs4)c(OC)cc23)C1=O,chromophore,30.263412,17.066809
CCCCCCCCCCCCN1C(=O)c2ccc3c4c(-c5cccc([N+](=O)[O-])c5)cc5c6c(ccc(c7c(-c8cccc([N+](=O)[O-])c8)cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCCCCCC)C5=O,chromophore,29.565937,15.688638
CCCCCCCCCCCCN1C(=O)c2ccc3c4c(-c5ccncc5)cc5c6c(ccc(c7c(-c8ccncc8)cc(c2c37)C1=O)c64)C(=O)N(CCCCCCCCCCCC)C5=O,chromophore,29.263002,15.077272
CCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)OC5=O,chromophore,29.388996,14.836962
CCCCCCCCCCCCN1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Oc2cc(/C=C(\C#N)C(=O)O)ccc21,chromophore,74.13301,13.309235
CCCCCCCCCCCCN1c2ccccc2Oc2cc(/C=C/c3ccc(/C=c4\s/c(=C5/SC(=S)N(CCCCCCCC)C5=O)n(CC(=O)O)c4=O)s3)ccc21,chromophore,33.968826,48.05728
CCCCCCCCCCCCOc1cc(/C2=C3\C=CC(=N3)/C(C#Cc3ccc(C(=O)O)cc3)=c3/cc/c4[n]3[Zn][n]3c(ccc32)/C=C2/C=CC(=N2)/C=4c2cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c2)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,chromophore,42.77443,66.42419
CCCCCCCCCCCCOc1cc(/C=C/c2ccc3c(c2)C(CC)(CC)c2cc(N4c5ccccc5Sc5ccccc54)ccc2-3)c(OCCCCCCCCCCCC)cc1/C=C/c1ccc2c(c1)C(CC)(CC)c1cc(N3c4ccccc4Sc4ccccc43)ccc1-2,chromophore,25.804089,-16.938255
CCCCCCCCCCCCOc1cc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OCCCCCCCCCCCC)cc1C#Cc1ccc(C(=O)O)cc1,chromophore,41.002296,-5.1956077
CCCCCCCCCCCCOc1cc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc(NC(=O)c6cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c6)cc5)ccc3-4)cc2)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,chromophore,-17.488289,36.410515
CCCCCCCCCCCCOc1cc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)c3ccccc3-4)cc2)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,chromophore,-17.440454,36.405087
CCCCCCCCCCCCOc1cc(OCCCCCCCCCCCC)cc(/C2=C3\C=CC(=N3)/C(C#Cc3ccc(N(C)C)cc3)=c3/cc/c4[n]3[Zn][n]3c(ccc32)/C(C#Cc2ccc(-c3ccc(C(=O)O)cc3)c3nsnc23)=C2/C=CC(=N2)/C=4c2c(OCCCCCCCCCCCC)cccc2OCCCCCCCCCCCC)c1,chromophore,42.780598,67.3985
CCCCCCCCCCCCOc1cc(OCCCCCCCCCCCC)cc(C2=c3ccc4[n]3[Zn][n]3c(ccc3C(c3ccccc3OCCCCCCCCCCCC)=C3C=CC(=N3)C=4C#Cc3ccc(C(=O)O)cc3)C(C#Cc3c(OCCCCCC)cc(-n4c5ccccc5c5ccccc54)cc3OCCCCCC)=C3C=CC2=N3)c1,chromophore,42.377438,66.72648
CCCCCCCCCCCCOc1cc2c3c(ccc4c5c(OC6CCC(C(C)(C)C)CC6)cc6c7c(ccc(c1c34)c75)C(=O)N(C1CCCCC1)C6=O)C(=O)N(C1CCCCC1)C2=O,chromophore,27.857765,16.557283
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,chromophore,48.217403,9.376638
CCCCCCCCCCCCOc1ccc(-c2nc3c(-c4cc5c(s4)-c4sc(/C=C(\C#N)C(=O)O)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)cnc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C)cc4)c3nc2-c2ccc(OCCCCCCCCCCCC)cc2)cc1,chromophore,73.592064,47.301205
CCCCCCCCCCCCOc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(C(=O)O)cc3)=c3/cc/c4[n]3[Zn][n]3c(ccc32)/C(C#Cc2ccc(N(CCCCCCCCCCCC)CCCCCCCCCCCC)cc2)=C2/C=CC(=N2)/C=4c2ccc(OCCCCCCCCCCCC)cc2)cc1,chromophore,42.94962,66.4333
CCCCCCCCCCCCOc1ccc(/C=N/c2ccc3[nH]c(OCCCCCC)nc3c2)c(O)c1,chromophore,-11.54231,33.33776
CCCCCCCCCCCCOc1ccc(C#CC(C#Cc2ccc(OCCCCCCCCCCCC)cc2)=Cc2cc(C=C(C#Cc3ccc(OCCCCCCCCCCCC)cc3)C#Cc3ccc(OCCCCCCCCCCCC)cc3)cc(C=C(C#Cc3ccc(OCCCCCCCCCCCC)cc3)C#Cc3ccc(OCCCCCCCCCCCC)cc3)c2)cc1,chromophore,48.527344,10.071715
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCCCC,chromophore,36.992134,6.785205
CCCCCCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)cc1,chromophore,91.30644,-2.3252373
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(C#CC(=O)O)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1ccc(N(C)C)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,43.459408,66.92349
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(C#Cc2c(OCCCCCCC)c(OCCCCCCC)c(-c3ccc(C(=O)O)cc3)c3nsnc23)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1ccc2c(c1)Sc1cc(-c4ccc(OCCCCCC)cc4)ccc1N2CCCCCC)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,42.00606,67.807045
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(C#Cc2ccc(C(=O)O)cc2)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1c2ccccc2c(C#CN(CCCCCCCC)CCCCCCCC)c2ccccc12)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,42.83463,66.693954
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(C#Cc2ccc(N(C)C)cc2)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1c2ccccc2c(C#Cc2ccc(C(=O)O)cc2)c2ccccc12)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,43.002403,66.81915
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(C#Cc2ccc3ccc4cccc5ccc2c3c45)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1c2ccccc2c(C#Cc2ccc(C(=O)O)cc2)c2ccccc12)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,42.48734,66.618546
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(N(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1ccnc(C(=O)O)c1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,43.943653,66.94139
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(N(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)=c2/cc/c3[n]2[Zn][n]2c(ccc21)/C(C#Cc1ccnc(O)c1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,chromophore,44.165863,67.066536
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c2ccc(/C=C3/SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(N3c4ccccc4Sc4ccccc43)ccc21,chromophore,35.031277,47.99308
CCCCCCCCCCCC[C@@H](CCCCCCCCCC)CN1c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)cc2Sc2cc(N3CCCC3)ccc21,chromophore,35.31763,47.970543
CCCCCCCCCCCC[N+]1=C(/C=C2/C(=O)C(/C=C3\N(C)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4C3(C)C)=C2[O-])[C@@](CCCCCCCC)(CCCCCCCCCC)c2ccccc21,chromophore,87.9941,20.524797
CCCCCCCCCCCCc1cc(-c2ccc(-c3cc(CCCCCCCCCCCC)c(-c4ccc(N(c5ccccc5)c5ccc(/C=C(\C#N)C(=O)O)cc5)cc4)s3)c3nsnc23)sc1-c1ccc(N(c2ccccc2)c2ccc(/C=C(\C#N)C(=O)O)cc2)cc1,chromophore,90.99243,5.899937
CCCCCCCCCCCCc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc1-c1cc2sc(/C=C(\C#N)C(=O)O)cc2s1,chromophore,90.98619,8.006308
CCCCCCCCCCCCc1cc(-c2ccc(N3c4ccccc4C4C5CCC(C5)C43)cc2)sc1-c1cc2sc(/C=C(/C#N)C(=O)O)cc2s1,chromophore,87.503624,13.210066
CCCCCCCCCCCCc1cc(-c2ccc(N3c4ccccc4C4C5CCC(C5)C43)cc2)sc1-c1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)s1,chromophore,38.267605,45.561367
CCCCCCCCCCCCn1c(-c2cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCC)cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCC)c2)nc2ccc(C)cc21,chromophore,30.888733,6.980613
CCCCCCCCCCCCn1c(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,chromophore,87.699684,17.238699
CCCCCCCCCCCCn1cccc1/C=C/c1ccc(OCCCC)c2c(/C=C/c3cccn3CCCCCCCCCCCC)ccc(OCCCC)c12,chromophore,35.256863,5.5039835
CCCCCCCCCCN1/C(=C\C=C2/SC(=S)N(CC(=O)O)C2=O)Sc2ccccc21,chromophore,33.800488,47.80016
CCCCCCCCCCN1c2ccccc2Oc2cc(-c3nc4ccc(-c5ccc(C=C(C#N)C(=O)O)o5)cc4s3)ccc21,chromophore,78.11602,13.326067
CCCCCCCCCCN1c2ccccc2Oc2cc(-c3nc4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)cc4s3)ccc21,chromophore,78.73047,15.928764
CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(C2=C3C(C)=CC(/C=C/c4ccc(OC)cc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(OC)cc4)cc(C=Cc4ccc(OC)cc4)c32)c1,chromophore,-1.1636168,-85.35338
CCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCC)c(OCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCC,chromophore,36.992134,6.785205
CCCCCCCCCCOc1ccc2cc(C3=C4C(=O)N(CC(OCC)OCC)C(c5cc6ccc(OCCCCCCCCCC)cc6o5)=C4C(=O)N3CC(OCC)OCC)oc2c1,chromophore,36.8164,1.4579948
CCCCCCCCCCSC1=C(SCCCCCCCCCC)SC(=Cc2ccc(N(c3ccccc3)c3ccc(/C=C(/C#N)C(=O)O)cc3)cc2)S1,chromophore,83.64385,7.1878905
CCCCCCCCCC[C@@]1(CCCCCCCC)C(/C=C2/C(=O)C(/C=C3/N(C)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4C3(C)C)=C2[O-])=[N+](CCCCCC)c2ccccc21,chromophore,87.9941,20.524797
