smiles,set,dim1,dim2
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,chembl,-29.771269,47.830727
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,chembl,-20.434107,21.807308
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,chembl,-36.13995,21.057734
NCCCCCC(=O)O,chembl,-26.248302,28.062721
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,chembl,-18.356016,38.388077
Nc1ccc(C(=O)NCC(=O)O)cc1,chembl,-23.065153,20.395712
NCC(=O)CCC(=O)O,chembl,-26.20521,27.607279
Cn1c(=O)c2[nH]cnc2n(C)c1=O,chembl,-14.255168,33.851864
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,chembl,-10.9380455,9.4812155
NC1=NCC(c2ccccc2)O1,chembl,-11.409457,2.4091718
Nc1ccc(C(=O)O)c(O)c1,chembl,-25.479517,20.963264
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,chembl,-5.6797166,28.444288
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,chembl,-61.515915,13.031489
CN(C)CCC=C1c2ccccc2CCc2ccccc21,chembl,-16.335466,5.313071
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,chembl,-32.16983,-29.632303
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,chembl,-41.716454,12.480985
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,chembl,-16.540018,39.49729
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,chembl,-52.267193,-2.106471
COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,chembl,-62.58051,11.382063
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,chembl,-32.814774,25.187141
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,chembl,-45.82662,-5.9447823
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,chembl,-52.720993,45.32508
CC(N)Cc1ccccc1,chembl,-21.756731,9.330094
O=C(O)CCCCC(=O)O,chembl,-26.10211,28.046555
NC(CC(=O)O)C(=O)O,chembl,-25.989853,26.469225
C[C@H](N)Cc1ccccc1,chembl,-21.75754,9.32997
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,chembl,-28.819736,52.07744
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,chembl,-52.677013,44.663845
